milage,accident,price,engine_hp,brand_id,model_id,fuel_type_id,transmission_norm,age
24,0,32000,335.0,9,400,3,1,8
25,0,43250,369.0,44,4,3,0,5
167,1,6500,300.0,9,1573,3,0,24
19,0,49700,369.0,44,10,3,0,3
28,1,147500,540.0,43,161,3,2,7
54,0,23999,300.0,14,1130,3,0,9
83,0,2900,104.0,19,249,3,1,22
10,0,40598,232.0,3,1237,4,0,3
43,0,43642,309.0,14,670,3,0,4
51,0,43000,467.0,27,1294,3,0,10
154,1,23000,355.0,9,1622,1,0,10
9,0,115000,575.0,26,1432,3,0,3
11,0,65499,500.0,11,1755,3,1,22
10,0,48815,369.0,44,10,3,0,5
85,0,13800,240.0,4,43,3,0,11
34,0,45770,385.0,36,206,3,0,6
98,0,32999,425.0,4,976,3,2,10
95,1,7300,360.0,4,132,3,0,17
9,0,85000,440.0,14,636,3,0,2
12,0,47000,310.0,9,1721,3,0,2
49,1,61500,420.0,8,611,3,0,5
3,1,69900,400.0,44,56,0,0,2
125,0,6900,180.0,3,1652,3,2,20
24,0,42000,395.0,44,4,4,0,4
113,0,5499,244.0,34,389,3,0,16
89,0,18000,295.0,20,1262,3,2,8
22,1,53000,385.0,14,677,1,0,8
20,0,28298,190.0,22,479,3,0,3
9,0,78990,400.0,20,1268,3,0,2
5,0,57000,355.0,9,1568,3,0,3
65,0,8900,210.0,19,804,3,0,15
15,0,43500,455.0,9,399,3,1,4
229,1,19500,180.0,9,1668,0,0,28
42,0,26500,240.0,3,183,0,0,11
16,0,69900,296.0,26,1376,3,0,2
76,0,42000,420.0,43,430,3,2,9
106,0,39000,355.0,9,1629,3,0,6
51,0,49900,355.0,9,1629,3,0,6
77,1,8100,160.0,11,537,3,1,9
80,0,42500,385.0,14,675,1,0,6
244,1,3950,240.0,53,1529,3,0,23
39,1,28500,420.0,14,1121,3,1,11
12,0,84999,490.0,9,510,3,2,5
45,0,20999,348.0,19,806,3,0,9
110,0,9495,252.0,14,719,3,1,11
66,0,16499,270.0,8,376,3,0,14
71,0,14900,165.0,50,296,3,1,22
81,0,30275,309.0,53,868,3,0,6
7,0,63900,460.0,9,508,3,0,6
36,0,62000,475.0,11,542,3,0,5
116,1,9000,201.0,0,1649,3,1,15
43,1,41100,455.0,9,401,3,2,7
40,1,26000,315.0,4,110,3,2,11
151,0,15400,333.0,3,1470,3,2,11
48,0,20500,280.0,1,1366,3,0,8
9,0,44596,190.0,53,868,3,0,2
79,1,80300,563.0,46,814,3,0,14
54,0,34000,372.0,11,441,3,0,5
110,1,25900,300.0,43,423,3,0,9
50,0,24900,200.0,9,310,2,0,5
14,0,48000,208.0,36,1077,3,0,5
5,0,110000,717.0,11,457,3,2,2
12,0,68590,464.0,9,1572,3,0,3
86,1,72777,577.0,36,237,3,0,8
59,0,36590,339.0,9,1561,3,0,8
78,0,30919,309.0,27,1292,3,0,9
20,0,229900,387.0,25,1741,3,0,4
115,1,12433,304.0,15,245,3,0,10
31,0,138999,475.0,43,157,3,0,9
104,1,5995,115.0,31,494,3,1,22
40,0,13250,158.0,34,1026,3,2,17
80,0,33333,270.0,53,86,3,0,6
166,1,9000,270.0,53,864,3,0,17
92,1,24000,445.0,4,113,3,2,11
2,0,55000,291.0,19,1180,3,2,2
38,0,19950,260.0,42,1585,3,1,17
42,0,38999,237.0,26,1410,3,2,7
87,0,33500,240.0,43,424,0,2,11
3,0,95580,503.0,4,973,3,0,2
111,0,7900,268.0,53,283,3,2,17
98,0,27000,414.0,4,970,3,0,14
42,1,53999,330.0,43,1188,3,0,7
171,1,15000,181.0,22,1771,3,1,24
12,0,39999,280.0,17,1198,3,0,2
25,1,40250,429.0,36,1491,3,2,12
100,0,29995,420.0,3,1306,3,1,18
16,0,39390,309.0,53,283,3,0,3
67,0,11900,268.0,36,550,3,0,17
30,1,74500,420.0,15,1866,3,0,4
43,0,78000,440.0,43,1187,3,2,8
34,1,36995,269.0,14,650,3,0,4
63,0,31000,340.0,26,1394,3,0,9
5,0,52000,355.0,0,1645,3,0,2
27,0,42998,309.0,53,1661,3,2,5
107,0,13500,239.0,18,854,3,0,15
62,0,25900,271.0,52,1083,2,0,7
128,0,26800,285.0,22,1777,3,0,8
26,0,39000,455.0,9,401,3,0,7
74,0,29950,420.0,3,1473,3,0,10
55,0,28900,360.0,3,1658,3,1,13
142,0,11500,400.0,20,1260,3,2,13
63,0,12000,115.0,54,1150,3,0,24
14,0,44998,232.0,3,1237,4,0,3
11,0,449991,614.0,25,289,3,0,8
36,1,27900,385.0,14,678,1,2,11
48,1,71999,464.0,15,1872,3,0,3
125,0,10500,211.0,3,169,3,0,13
45,0,25382,213.0,34,383,3,0,4
54,0,27500,268.0,27,569,3,0,9
54,0,20000,202.0,22,1769,3,0,17
129,0,17950,366.0,9,280,3,0,18
10,0,44646,304.0,22,841,3,0,3
4,0,58998,309.0,0,1004,3,0,2
167,0,14500,284.0,39,1201,3,0,7
37,0,58000,518.0,52,1102,2,0,6
96,1,22500,420.0,3,199,3,2,11
13,0,38500,260.0,50,272,3,0,3
244,0,16900,320.0,9,279,1,0,18
124,0,25000,420.0,43,430,3,0,10
123,0,15000,300.0,4,50,3,0,16
25,0,49900,310.0,15,1540,3,0,3
96,0,20000,365.0,14,647,3,2,9
4,0,479995,464.0,8,608,3,0,4
48,0,82000,383.0,27,933,3,0,4
94,0,25999,414.0,4,970,3,1,17
183,1,12000,261.0,39,1862,3,0,14
126,1,11500,188.0,14,736,4,0,12
88,0,16000,210.0,54,827,3,1,9
45,0,41500,556.0,8,379,3,0,13
1,0,156900,503.0,2,1045,3,0,3
106,0,37500,301.0,27,792,3,0,10
51,1,25500,193.0,15,247,3,0,6
30,0,28979,201.0,14,327,3,0,4
28,0,39884,384.0,39,1697,3,0,4
107,0,9499,170.0,54,913,3,0,13
18,0,65000,518.0,26,1402,3,0,6
118,0,42000,350.0,44,26,0,2,8
139,1,7000,265.0,39,1113,3,0,15
152,1,12350,403.0,8,602,1,0,16
77,1,26999,240.0,4,67,3,2,9
26,0,37000,350.0,14,716,3,1,8
131,0,14000,134.0,27,364,4,0,11
83,0,20599,304.0,7,590,3,0,8
59,0,53500,425.0,4,970,3,1,10
16,0,30000,268.0,54,270,3,0,5
90,0,19950,300.0,4,1810,3,0,12
94,1,10995,280.0,20,743,3,2,19
64,1,55000,393.0,18,852,3,0,17
96,1,15990,228.0,36,336,3,0,14
38,0,26000,201.0,0,879,3,0,6
13,0,154900,475.0,43,157,3,0,10
76,1,40995,369.0,44,12,3,0,6
81,0,39000,333.0,4,970,3,1,24
38,0,60894,355.0,9,1627,3,0,3
152,1,17700,355.0,11,1346,3,0,15
60,0,26950,400.0,9,401,3,0,13
90,0,12000,250.0,11,443,3,0,15
13,0,42599,304.0,22,842,3,0,3
9,0,45000,455.0,9,401,3,0,7
28,0,73600,475.0,14,686,0,0,4
98,0,39950,440.0,14,673,0,0,10
4,0,98000,490.0,9,511,3,0,2
100,0,24000,240.0,28,1007,3,2,9
333,1,17000,250.0,14,627,0,0,24
63,0,29993,340.0,26,1385,3,0,7
3,0,96500,518.0,26,1378,3,0,3
103,0,25500,355.0,9,1555,1,0,11
40,0,99000,563.0,36,218,3,0,8
124,0,40100,385.0,14,681,1,0,6
12,0,36750,271.0,52,1082,2,0,3
39,0,69500,383.0,27,933,3,2,7
51,1,29000,295.0,20,1263,3,0,6
250,0,97500,835.0,45,1277,2,0,2
67,0,35999,340.0,26,1423,3,0,8
95,0,14195,265.0,20,1262,3,0,11
137,0,11000,198.0,19,1586,3,0,12
4,0,55000,389.0,53,1733,3,0,3
48,0,31000,293.0,22,846,3,0,5
177,1,13000,325.0,14,687,0,0,20
33,0,55000,455.0,52,1085,2,0,4
35,0,27500,402.0,36,356,3,2,11
84,0,34000,410.0,44,29,3,0,11
36,0,37500,227.0,24,1595,4,0,3
92,1,17000,311.0,19,801,3,0,10
18,0,25695,180.0,22,478,3,0,5
114,0,6000,175.0,14,738,3,0,14
92,0,27500,260.0,53,705,3,0,11
29,0,29998,232.0,4,69,3,0,7
17,0,65000,475.0,11,543,3,2,4
96,0,13000,290.0,19,1517,3,0,10
36,0,39127,304.0,54,275,3,0,4
57,0,35000,510.0,26,1424,3,2,9
24,0,29510,309.0,39,1114,3,0,4
27,0,31700,213.0,7,594,3,0,5
26,0,41986,339.0,9,1569,3,0,5
122,1,10000,260.0,42,1585,3,0,16
98,0,22500,315.0,4,111,3,2,10
19,0,26750,189.0,31,516,3,2,6
40,0,67995,330.0,43,313,3,0,9
157,0,14300,310.0,14,632,1,0,14
62,0,46000,567.0,4,1797,3,2,8
74,0,22000,412.0,14,1122,3,1,14
99,1,5000,172.0,22,480,3,0,9
63,0,15000,330.0,20,747,3,1,17
18,0,47500,400.0,14,670,3,0,3
43,0,72995,355.0,43,147,3,2,18
99,0,18900,298.0,20,743,3,1,20
88,0,13750,292.0,10,34,3,0,12
138,0,6800,210.0,53,412,3,0,18
71,0,28995,260.0,27,885,3,2,7
55,1,29444,310.0,7,589,3,0,5
3,0,89995,503.0,4,979,3,0,3
142,1,21999,400.0,42,788,3,1,20
53,0,36740,260.0,53,705,3,0,12
120,0,7500,145.0,19,584,3,0,11
72,0,29500,340.0,43,1030,3,0,10
154,0,9995,242.0,18,854,3,0,18
235,0,18000,275.0,14,1716,3,0,7
9,0,82000,835.0,45,1279,2,0,3
98,0,18000,333.0,3,1462,3,0,13
1,0,46500,270.0,53,84,3,0,2
32,0,29999,271.0,52,1084,2,0,7
93,0,9000,210.0,14,672,3,0,28
75,0,130000,416.0,36,741,3,0,4
94,0,12500,243.0,50,952,3,1,17
67,1,18700,302.0,36,549,3,0,11
66,0,21000,333.0,4,970,3,1,24
71,0,14500,201.0,36,333,3,0,11
113,1,11500,266.0,53,1535,3,0,18
125,0,6499,283.0,11,287,1,0,11
61,1,34000,335.0,4,968,3,1,7
157,1,32999,350.0,44,55,0,0,8
84,0,20399,362.0,36,760,3,0,10
28,0,47500,285.0,22,818,3,0,5
18,0,63000,552.0,5,482,3,0,16
27,0,38200,425.0,52,1083,2,0,6
3,0,83900,490.0,9,510,3,2,4
60,1,19000,272.0,3,1233,3,0,10
5,0,28000,181.0,34,1021,3,1,4
32,0,115785,600.0,5,306,3,0,7
176,0,7000,302.0,36,1457,3,0,20
18,0,59900,560.0,4,986,3,2,10
143,0,22999,355.0,15,1869,3,0,10
54,0,11800,326.0,4,134,3,0,24
89,0,26900,381.0,53,1733,3,0,15
86,0,15000,340.0,10,34,3,0,18
62,0,5000,70.0,56,720,3,0,17
74,1,38000,381.0,53,1735,1,0,7
130,1,16500,316.0,18,852,3,0,21
86,1,29000,540.0,4,204,3,0,10
141,0,7500,390.0,26,1433,3,0,17
28,0,27900,252.0,3,173,3,0,7
91,0,12500,160.0,14,717,1,0,8
63,0,28500,402.0,36,555,3,0,11
10,0,49999,375.0,22,1773,5,0,3
75,0,21500,302.0,36,963,1,0,11
140,1,9000,202.0,22,1769,3,0,17
30,0,30500,188.0,36,164,3,0,6
139,0,4200,169.0,9,1034,3,0,16
118,0,17900,220.0,18,854,3,0,19
51,0,53000,357.0,4,1893,5,2,10
69,0,36500,320.0,8,1852,3,0,16
52,1,12500,240.0,28,1019,3,0,8
111,1,4000,195.0,9,1570,3,0,19
52,0,49900,340.0,26,1426,3,2,6
96,0,32612,384.0,39,1696,3,0,4
27,0,47541,352.0,24,1685,3,0,3
40,1,67190,339.0,9,1674,3,0,2
32,0,41000,460.0,14,1122,3,1,6
83,0,18300,248.0,4,47,3,0,8
95,0,31599,340.0,26,1423,3,0,8
62,0,51750,345.0,43,143,3,0,15
131,0,12000,400.0,20,1260,3,2,14
41,0,45515,410.0,44,30,3,0,5
2,0,90000,335.0,4,137,3,0,1
80,0,17390,189.0,31,469,3,0,8
32,0,95000,420.0,8,607,3,0,4
61,0,140000,610.0,3,1284,3,2,8
46,0,43449,432.0,44,25,3,0,4
23,1,85500,350.0,43,144,3,1,11
43,0,48500,552.0,5,482,3,0,16
99,0,27000,310.0,53,1736,3,0,10
135,0,16900,236.0,53,83,3,0,19
46,1,29000,265.0,8,371,3,0,6
80,0,10995,232.0,14,717,3,0,11
13,0,86900,502.0,4,982,3,0,4
41,0,60500,380.0,26,1398,3,2,6
116,1,30500,420.0,8,603,3,0,9
24,0,87150,650.0,9,512,3,0,7
118,1,15400,220.0,3,1231,1,0,10
15,0,99998,502.0,4,203,3,0,5
20,0,43000,424.0,32,812,3,0,7
10,0,30798,232.0,4,21,3,0,5
10,1,63500,400.0,14,636,3,0,2
134,1,8500,265.0,39,730,3,0,19
10,0,32500,228.0,50,294,3,2,3
53,0,17500,160.0,9,1035,3,0,7
80,0,13895,232.0,14,718,1,0,8
24,0,25500,141.0,39,1364,3,0,4
61,0,10299,218.0,55,347,3,1,19
20,0,48000,335.0,28,1142,3,0,4
28,1,84500,469.0,36,234,3,0,7
60,1,21000,310.0,14,1120,3,0,8
115,0,8000,152.0,14,1352,1,0,26
86,1,35899,355.0,15,1869,3,0,7
51,0,44900,410.0,44,25,3,0,5
18,0,45000,455.0,52,1109,2,0,4
132,0,9999,272.0,27,569,3,0,14
68,0,32798,304.0,22,1766,3,0,9
62,0,30500,316.0,55,1830,3,0,7
12,0,210000,500.0,43,159,3,1,9
28,0,58000,560.0,4,987,3,0,8
119,0,20500,403.0,8,605,1,0,12
48,0,32000,300.0,4,1803,3,0,7
6,0,56598,341.0,4,1805,3,0,5
29,0,19500,166.0,38,1174,3,0,7
131,1,12995,310.0,11,1341,1,0,15
18,0,79999,523.0,36,1057,3,0,9
13,0,31900,187.0,24,1604,3,0,2
51,1,69500,480.0,43,162,3,2,17
137,1,10000,242.0,18,854,3,0,18
126,1,11200,304.0,7,939,3,0,11
88,1,48889,464.0,9,1558,3,0,5
102,0,29000,270.0,53,83,3,0,9
160,1,18800,420.0,8,603,3,0,10
69,1,15000,175.0,50,954,3,0,10
43,1,30499,271.0,52,1083,2,0,7
182,1,16500,365.0,14,634,3,0,8
21,0,49500,425.0,52,1108,2,0,3
81,0,27000,365.0,14,633,3,2,8
62,0,42590,339.0,9,1565,3,0,4
82,1,20000,320.0,4,52,3,0,14
207,1,15000,365.0,14,670,3,0,13
450,0,124000,395.0,26,1429,4,0,2
78,1,30000,310.0,43,1189,3,0,9
16,0,40599,170.0,24,1598,4,0,3
37,1,26125,335.0,4,968,3,0,8
51,1,18000,394.0,32,1269,3,2,19
94,0,26000,325.0,14,670,3,0,8
122,1,6000,217.0,26,1384,3,0,22
158,1,15000,300.0,14,682,3,0,17
138,1,15500,365.0,14,1675,3,0,11
110,0,10200,375.0,26,1426,3,0,13
9,0,109900,341.0,8,616,0,0,2
13,1,51500,355.0,15,1545,3,0,4
70,0,19500,300.0,4,51,3,1,16
90,0,24000,315.0,43,147,3,1,22
8,0,42598,232.0,3,1236,4,0,3
43,0,43599,309.0,27,1324,3,0,5
26,1,38000,354.0,3,1464,3,0,7
36,0,35670,273.0,9,1561,3,0,6
25,0,36139,304.0,9,472,3,0,6
36,0,33000,252.0,3,178,3,0,7
78,0,6300,156.0,34,1066,3,1,17
24,0,42999,296.0,21,558,4,0,4
9,0,215000,394.0,13,786,3,0,6
122,0,7800,140.0,53,439,3,1,24
245,1,17999,325.0,14,628,0,0,22
5,0,134000,414.0,43,123,3,1,3
84,0,34000,305.0,50,1760,3,1,9
33,0,40000,248.0,3,187,4,0,4
4,0,148500,577.0,36,236,3,0,7
44,0,40598,232.0,0,1298,3,0,4
139,0,20900,333.0,3,1464,3,0,12
9,0,55000,276.0,29,626,3,1,15
10,0,77900,463.0,36,1453,3,0,6
5,0,59590,339.0,9,1569,3,0,2
55,0,18000,260.0,19,805,3,1,12
34,0,71000,503.0,4,972,3,0,4
126,0,15000,300.0,4,73,3,0,11
79,0,24000,240.0,26,1405,3,0,9
19,0,145000,450.0,43,160,3,0,7
57,0,52000,400.0,44,56,0,0,4
5,0,57998,341.0,4,1805,3,0,5
7,0,143900,309.0,0,1132,4,0,7
127,0,14000,302.0,36,1494,3,0,20
90,0,15999,300.0,27,1490,3,0,23
97,0,27500,200.0,9,1556,3,0,25
31,1,42442,304.0,7,588,3,0,4
16,1,33200,213.0,27,1139,4,0,5
11,0,54798,309.0,27,1326,3,0,3
97,1,7999,295.0,9,278,1,2,20
37,0,39998,341.0,36,1493,3,0,10
45,0,52500,420.0,9,1629,3,0,6
150,1,17100,310.0,14,1716,3,0,10
38,0,32100,295.0,20,1263,3,0,5
8,0,81500,552.0,5,489,3,0,17
117,1,9975,306.0,39,57,3,0,18
159,0,95500,533.0,45,1277,2,0,2
30,0,139000,562.0,35,108,3,2,8
92,0,8999,175.0,39,261,3,0,13
110,1,26499,510.0,26,1399,1,0,10
105,1,23300,300.0,4,1803,3,0,8
110,0,15600,400.0,20,1260,3,2,13
82,0,32769,309.0,14,670,3,0,6
168,1,10900,245.0,27,1327,4,0,15
80,0,34900,424.0,32,813,3,0,7
81,1,28825,316.0,55,1830,3,0,7
6,0,267950,577.0,25,869,3,0,5
20,0,47500,285.0,22,1775,3,2,8
145,0,22500,325.0,18,852,3,0,20
162,1,7500,262.0,14,713,3,0,16
14,0,124995,414.0,43,120,3,1,5
60,0,9500,268.0,53,414,3,0,18
31,0,28900,232.0,36,164,3,0,5
52,0,19999,300.0,4,50,3,1,16
22,0,50000,455.0,9,401,3,1,3
17,0,45000,295.0,54,875,2,0,2
16,1,73995,445.0,9,1574,0,0,3
22,0,23599,213.0,39,262,3,0,5
33,0,188500,542.0,5,485,3,0,5
1,0,85000,437.0,53,1528,4,0,2
89,1,15499,305.0,0,1637,3,0,12
54,0,39687,309.0,53,864,3,0,5
57,0,26299,232.0,14,578,3,0,4
12,0,54900,550.0,21,698,3,0,9
46,0,51000,420.0,15,1872,3,0,7
75,0,34500,355.0,9,1627,3,0,7
20,1,84645,352.0,32,955,3,0,4
16,0,33531,213.0,50,1171,3,0,4
70,0,40888,362.0,36,1448,3,0,7
138,0,16500,335.0,36,759,3,0,14
132,0,35900,385.0,14,675,1,0,8
46,0,37700,291.0,19,1181,3,2,5
25,0,48459,309.0,14,670,3,0,4
120,0,8995,268.0,36,1276,3,0,17
75,1,45000,455.0,9,401,3,1,7
74,0,23000,285.0,22,1771,3,1,9
68,0,17800,400.0,4,107,3,2,13
37,0,51890,318.0,27,793,3,0,5
35,0,66900,670.0,52,1094,2,0,4
61,0,15995,150.0,54,909,3,0,8
12,0,41599,304.0,22,846,3,0,3
150,1,9875,290.0,21,1850,3,0,24
46,1,41500,340.0,43,1030,3,2,9
88,0,15500,302.0,36,549,3,0,11
47,0,30089,362.0,36,760,3,0,10
50,1,47000,380.0,26,1397,3,0,8
68,0,13999,268.0,36,550,3,0,15
150,1,5500,175.0,11,536,3,1,23
14,1,54000,650.0,9,405,3,1,7
102,0,12900,242.0,18,854,3,0,18
18,0,37950,280.0,17,1156,3,0,3
124,1,13500,306.0,39,59,3,0,17
117,0,38000,342.0,15,1523,1,0,8
86,0,13600,268.0,36,550,3,0,15
22,0,45900,301.0,27,794,3,0,5
80,0,23800,390.0,39,1699,3,0,8
23,0,28250,292.0,10,33,3,0,5
91,0,9200,350.0,11,452,3,0,19
45,0,28999,284.0,39,1201,3,0,5
2,0,93500,835.0,45,1278,2,0,2
73,1,30510,309.0,14,645,3,0,7
7,0,38000,400.0,39,1697,3,0,4
44,0,29000,246.0,21,559,3,0,6
86,0,26900,411.0,14,658,3,2,11
18,0,43999,304.0,15,243,3,0,4
23,0,220000,571.0,25,1115,3,1,20
111,0,10900,312.0,9,398,3,0,14
115,0,14000,288.0,15,248,3,0,12
33,0,28000,250.0,9,1038,3,0,4
136,0,12500,273.0,53,1529,3,0,18
27,0,44000,311.0,27,887,3,0,4
30,0,51999,455.0,52,1109,2,0,3
252,0,10500,425.0,11,447,3,0,17
119,0,3500,250.0,10,33,3,0,20
28,0,89000,464.0,8,617,3,0,4
111,0,7900,197.0,10,1704,3,0,16
116,0,14311,213.0,34,386,3,0,9
199,0,4900,270.0,0,1635,3,0,20
202,0,179000,670.0,9,513,3,2,2
11,0,47500,455.0,52,1109,2,0,4
57,0,26599,232.0,55,1817,3,0,5
50,0,32500,455.0,9,401,3,0,9
14,0,65000,355.0,0,1644,3,0,2
60,0,10000,200.0,54,596,3,0,18
19,0,44888,485.0,11,454,3,2,7
17,0,33999,405.0,9,512,3,1,23
91,0,13500,208.0,36,350,3,0,11
33,0,65000,560.0,4,982,3,0,10
53,0,39799,285.0,22,1778,3,0,6
113,0,5800,148.0,38,946,3,1,14
13,0,60000,261.0,43,1028,3,0,3
78,0,16500,268.0,36,353,3,2,16
15,1,19212,213.0,34,1060,3,0,7
137,0,10995,186.0,3,167,3,0,8
111,1,15000,240.0,4,97,3,0,10
49,0,62425,380.0,26,1398,3,2,6
44,0,39000,354.0,3,1471,3,0,7
26,0,45500,300.0,43,117,3,0,8
2,0,76000,490.0,9,510,3,0,5
50,0,26497,425.0,32,1271,3,0,13
93,1,16000,152.0,50,892,3,0,7
15,0,129000,550.0,36,235,3,0,5
120,0,15000,184.0,34,1073,3,2,9
50,0,36000,340.0,43,1030,3,0,9
85,0,21500,300.0,43,1184,3,0,14
48,0,29999,365.0,16,752,3,0,6
50,0,28500,252.0,3,1231,3,2,7
154,0,17500,300.0,4,51,3,1,13
2,0,164725,502.0,26,1417,3,0,2
32,0,64683,475.0,11,543,3,0,3
56,0,50500,425.0,4,970,3,1,9
29,1,18300,197.0,14,709,3,1,6
124,1,9500,305.0,28,1009,3,0,10
137,0,46000,355.0,9,1673,3,0,5
39,0,99999,483.0,13,703,3,2,20
7,1,72900,430.0,14,677,3,0,3
67,0,11500,228.0,36,1502,3,0,18
17,0,51698,232.0,43,1027,3,0,4
16,0,67900,389.0,4,1799,5,0,2
153,1,5800,302.0,36,556,3,0,20
70,1,15051,305.0,0,1636,3,0,13
144,0,9950,378.0,19,600,3,0,14
26,0,22000,302.0,36,1494,3,0,22
209,0,15900,230.0,53,948,3,0,25
28,0,41688,432.0,44,25,3,0,7
141,0,28499,419.0,9,1579,1,0,7
20,0,68500,375.0,43,1030,3,0,3
18,0,41599,304.0,22,842,3,0,3
35,0,29998,302.0,36,549,3,0,11
133,0,4000,250.0,11,1032,3,0,19
15,0,79998,387.0,43,1031,3,0,4
44,0,23500,402.0,36,554,3,0,11
29,0,58598,341.0,43,1030,3,0,5
72,0,24590,304.0,8,1856,3,0,8
9,0,68500,389.0,53,1734,3,0,2
86,1,8250,109.0,39,1751,3,0,10
2,0,110000,429.0,36,230,4,2,3
122,0,26772,304.0,7,588,3,0,6
24,0,144940,475.0,43,157,3,2,10
124,0,11900,230.0,4,43,3,0,12
32,0,20999,201.0,0,879,3,0,7
92,0,28000,301.0,27,792,3,0,10
270,1,22500,381.0,53,948,3,0,15
52,0,35900,430.0,9,505,3,0,17
124,1,12900,184.0,34,1073,3,1,10
26,0,52500,550.0,21,698,3,0,10
36,1,25500,220.0,3,167,3,0,7
1,0,54900,455.0,9,401,3,0,3
17,0,38500,285.0,22,1779,3,0,7
43,0,25698,201.0,17,466,3,0,4
68,0,30000,265.0,43,434,3,1,14
64,1,16000,300.0,14,1121,3,1,17
102,0,24900,239.0,53,705,3,1,18
145,0,15500,217.0,26,1385,3,0,21
50,1,55000,350.0,43,119,3,0,7
38,0,25500,350.0,9,505,3,0,21
90,0,9499,268.0,53,283,3,0,19
136,0,20470,384.0,20,1266,3,0,10
27,0,33000,426.0,9,401,3,2,10
145,1,6500,210.0,22,959,3,0,21
157,0,23500,270.0,53,89,3,2,14
132,1,8500,230.0,4,44,3,2,15
137,0,15000,250.0,14,629,0,0,23
51,1,28000,260.0,27,885,3,0,7
106,0,12900,270.0,8,377,3,0,15
30,0,68495,471.0,27,923,3,0,7
21,1,42000,335.0,4,105,3,2,6
152,0,9900,340.0,9,505,3,0,27
170,1,16900,325.0,18,852,3,0,19
196,0,6499,235.0,55,1824,3,0,17
180,1,9100,202.0,22,1777,3,0,16
58,0,33500,340.0,26,1382,3,2,8
99,0,26500,320.0,4,53,3,0,8
120,1,55000,450.0,14,675,0,0,7
14,0,80000,503.0,4,972,3,0,3
7,0,89000,471.0,27,923,3,0,3
55,0,28324,201.0,17,362,3,0,6
49,0,41500,400.0,43,1192,3,0,13
75,0,15000,400.0,4,132,3,0,16
46,1,41500,335.0,3,191,4,2,6
95,0,12468,184.0,10,20,1,0,10
89,0,33172,273.0,14,669,3,0,4
43,0,35000,283.0,11,838,1,0,12
34,1,12000,160.0,14,717,1,0,7
95,0,43640,422.0,44,25,0,0,9
25,0,44000,190.0,29,586,3,1,20
20,0,27500,400.0,9,505,3,0,18
104,0,17900,211.0,3,1883,3,0,12
9,0,171900,352.0,35,109,3,0,7
76,0,41400,285.0,9,655,3,0,8
56,0,39244,304.0,9,1719,3,0,5
61,1,21000,201.0,0,880,3,0,9
9,0,27599,304.0,9,398,3,0,6
101,0,21998,309.0,27,569,3,0,10
24,0,43430,273.0,14,670,3,0,4
21,0,47500,505.0,9,512,3,1,19
136,1,22500,335.0,8,374,3,2,6
78,1,28750,420.0,4,970,3,0,16
61,0,19900,186.0,34,1058,3,0,6
16,0,34000,191.0,14,1051,4,0,3
62,0,35707,306.0,53,860,4,0,7
73,1,53998,341.0,4,1811,4,2,4
142,0,5000,239.0,28,1707,3,0,22
150,0,8000,382.0,36,1495,3,0,18
49,0,12500,225.0,14,1121,3,0,27
168,0,18000,355.0,9,1622,3,0,10
110,0,11000,231.0,14,738,3,0,9
106,1,23000,333.0,3,1464,3,1,11
93,0,34900,355.0,9,1629,3,0,8
17,0,44000,275.0,14,320,3,0,3
75,0,22000,385.0,14,678,1,0,9
2,0,64990,707.0,11,446,3,0,10
36,0,39598,309.0,53,1667,3,0,6
7,0,47798,232.0,3,1237,4,0,2
23,0,28999,232.0,22,1771,3,0,7
30,0,29500,311.0,16,756,3,0,8
56,0,44850,518.0,36,1497,3,0,16
59,0,73000,383.0,27,933,3,0,5
69,0,32500,365.0,24,1620,3,0,7
22,0,131999,352.0,39,785,3,0,4
30,0,47900,390.0,9,1711,3,0,17
64,0,41885,442.0,9,1579,3,0,4
135,0,29748,339.0,9,1628,3,0,9
78,1,17900,302.0,36,549,3,0,11
8,0,51900,414.0,4,970,3,0,13
1,0,48000,315.0,54,832,3,0,3
152,0,15499,290.0,14,644,3,0,8
185,0,8900,248.0,17,1158,3,0,14
98,0,19998,350.0,11,1344,0,0,18
22,0,25980,232.0,17,466,3,0,5
111,0,13000,158.0,17,463,3,0,9
32,0,46500,385.0,14,681,1,0,6
122,0,18998,309.0,39,1202,3,0,6
58,0,63995,395.0,26,1412,4,0,5
205,1,21500,333.0,4,970,3,1,23
179,1,15000,316.0,18,852,3,0,22
57,0,14000,232.0,34,1332,3,1,16
26,0,87000,383.0,27,933,3,0,4
37,0,64288,339.0,9,1631,3,0,3
989,0,122950,387.0,36,1454,3,0,2
29,0,32000,400.0,9,505,3,2,18
10,0,40000,460.0,14,1122,3,0,6
51,1,25800,232.0,9,599,3,0,5
59,0,15000,305.0,9,404,3,0,26
85,0,33000,340.0,26,1381,3,0,7
95,0,11999,120.0,22,1768,3,1,25
69,1,26000,270.0,53,868,3,0,10
12,0,45000,430.0,9,506,3,0,14
14,0,54490,455.0,9,507,3,0,7
59,0,9000,190.0,36,1501,3,0,24
31,1,21500,215.0,39,914,3,1,9
104,0,44800,355.0,43,149,3,1,20
139,1,24899,304.0,9,470,3,0,6
37,1,48990,348.0,43,1030,3,0,6
24,0,82150,255.0,36,771,3,0,3
65,1,65000,381.0,53,948,3,0,8
28,0,61998,341.0,4,1811,4,0,4
542,0,92500,835.0,45,1277,2,0,2
41,0,38700,295.0,53,866,3,0,5
47,1,41000,518.0,36,1492,3,0,14
